useless,nf,entropy,la,ld,lt,fix,pd,npt,exp,bug
17099,3,1.26777021610442,0.0833333333333333,0.0196078431372549,204,0,1,0.422590072034807,10,0
17100,1,0.0,0.0062893081761006,0.0062893081761006,159,0,1,0.0,12,0
17102,6,2.05195495514118,0.0357478833490122,0.013170272812794,1063,0,1,0.34199249252353,28,0
17107,2,1.0,0.0180995475113122,0.0180995475113122,221,1,1,0.5,10,0
17110,5,1.88270694580663,0.0126422250316056,0.0214917825537295,791,0,1,0.376541389161326,20,0
17116,2,0.791858352567484,0.0478723404255319,0.0079787234042553,376,0,1,0.395929176283742,19,0
17118,1,0.0,0.0175438596491228,0.0175438596491228,57,0,1,0.0,9,0
17120,1,0.0,0.0003819709702062,0.0003819709702062,2618,0,1,0.0,1,0
17123,1,0.0,0.103174603174603,0.0238095238095238,126,0,1,0.0,11,0
17124,1,0.0,0.0364583333333333,0.0,192,0,1,0.0,3,0
17128,2,0.91829583405449,0.0017462165308498,0.0017462165308498,1718,0,1,0.459147917027245,4,1
17129,1,0.0,0.0153846153846154,0.0153846153846154,65,0,1,0.0,10,0
17132,1,0.0,0.0127118644067797,0.0042372881355932,236,0,1,0.0,1,0
17133,1,0.0,0.0003580379520229,0.0003580379520229,2793,0,1,0.0,1,0
17140,1,0.0,0.0154639175257732,0.0154639175257732,194,0,1,0.0,11,0
17143,2,0.927926261959976,0.0843949044585987,0.0222929936305732,1256,0,1,0.463963130979988,17,0
17146,1,0.0,0.0051020408163265,0.0102040816326531,196,0,1,0.0,13,0
17147,1,0.0,0.012962962962963,0.0,540,0,1,0.0,10,0
17148,3,1.14167785508642,0.0460223537146614,0.0046022353714661,1521,0,1,0.380559285028807,10,1
17151,1,0.0,0.0198675496688742,0.0066225165562913,151,0,1,0.0,11,0
17152,2,0.566509506552905,0.0290909090909091,0.0254545454545455,275,0,1,0.283254753276453,8,0
17153,1,0.0,0.023696682464455,0.004739336492891,211,0,1,0.0,8,0
17154,1,0.0,0.0131578947368421,0.0131578947368421,152,0,1,0.0,5,0
17156,2,0.997502546369115,0.0329113924050633,0.010126582278481,395,0,1,0.498751273184558,17,0
17158,1,0.0,0.0191387559808612,0.0382775119617225,209,0,1,0.0,9,0
17159,1,0.0,0.0002969121140142,0.0002969121140142,3368,0,1,0.0,1,0
17160,1,0.0,0.0161290322580645,0.0,124,0,1,0.0,10,0
17161,1,0.0,0.19774011299435,0.0056497175141242,177,0,1,0.0,10,0
17163,3,1.02303706553288,0.0060781476121563,0.0,3455,0,1,0.341012355177627,18,0
17165,5,0.637989715679855,0.0687898089171975,0.0031847133757961,1570,1,1,0.127597943135971,16,1
17166,8,2.28301648492407,0.138584974471189,0.0153172866520788,1371,1,1,0.285377060615509,18,1
17171,1,0.0,0.0043859649122807,0.0043859649122807,228,0,1,0.0,3,0
17172,1,0.0,0.0005830903790087,0.0005830903790087,3430,0,1,0.0,1,0
17175,2,1.0,0.0575539568345324,0.0287769784172662,139,0,1,0.5,10,0
17177,4,1.37330978367728,0.0239080459770115,0.0002298850574712,4350,0,1,0.34332744591932,14,0
17178,1,0.0,0.0051282051282051,0.0051282051282051,195,1,1,0.0,2,0
17179,1,0.0,0.0005442176870748,0.0005442176870748,3675,0,1,0.0,1,0
17180,1,0.0,0.0033557046979865,0.0033557046979865,298,0,1,0.0,11,0
17181,1,0.0,0.0046948356807511,0.0046948356807511,213,0,1,0.0,9,0
17183,1,0.0,0.0819672131147541,0.0163934426229508,122,0,1,0.0,2,0
17185,1,0.0,0.02,0.01,100,0,1,0.0,10,0
17187,2,0.721928094887362,0.0041407867494824,0.0062111801242236,483,0,1,0.360964047443681,17,0
17192,1,0.0,0.0003923107100823,0.0003923107100823,5098,0,1,0.0,1,0
17193,1,0.0,0.0821917808219178,0.0136986301369863,73,0,1,0.0,9,0
17196,2,0.365055189640285,0.224543080939948,0.0,383,0,1,0.182527594820142,15,0
17201,1,0.0,0.0002952465308532,0.0002952465308532,3387,0,1,0.0,1,0
17203,1,0.0,0.0617283950617284,0.0123456790123457,81,0,1,0.0,10,0
17206,2,0.650022421648354,0.0426966292134831,0.0112359550561798,445,0,1,0.325011210824177,10,0
17207,1,0.0,0.0003368137420006,0.0003368137420006,2969,0,1,0.0,1,0
17212,2,0.863120568566631,0.036144578313253,0.0481927710843374,83,0,1,0.431560284283315,10,0
17213,1,0.0,0.073469387755102,0.0122448979591837,245,0,1,0.0,9,0
17218,7,2.76805921951756,0.161434977578475,0.0246636771300448,892,0,1,0.395437031359652,14,0
17220,1,0.0,0.04,0.04,50,1,1,0.0,9,0
17222,4,1.43859419925093,0.0940298507462687,0.0007462686567164,1340,0,1,0.359648549812734,16,0
17224,2,0.933025295359291,0.0436590436590437,0.0457380457380457,481,0,1,0.466512647679646,10,0
17225,3,1.57095059445467,0.0059405940594059,0.0138613861386139,505,1,1,0.523650198151556,11,0
17226,1,0.0,0.047244094488189,0.0110236220472441,1270,0,1,0.0,11,0
17228,1,0.0,0.0082644628099173,0.0082644628099173,121,0,1,0.0,10,0
17232,2,0.942683189255492,0.145772594752187,0.0,343,0,1,0.471341594627746,5,0
17233,4,2.0,0.008714596949891,0.0,459,0,1,0.5,21,0
17234,1,0.0,0.000200883889112,0.000200883889112,4978,0,1,0.0,1,0
17236,7,2.59490661824394,0.0090361445783132,0.002008032128514,996,0,1,0.37070094546342,8,0
17238,3,1.13032964393142,0.0947136563876652,0.0022026431718061,454,0,1,0.37677654797714,18,0
17241,1,0.0,0.0654761904761905,0.0059523809523809,168,0,1,0.0,10,0
17242,1,0.0,0.0117647058823529,0.0117647058823529,255,0,1,0.0,11,0
17243,1,0.0,0.0338983050847458,0.0169491525423729,59,1,1,0.0,10,0
17245,1,0.0,0.0476190476190476,0.0317460317460317,63,0,1,0.0,9,0
17246,4,1.83392721764183,0.0026041666666666,0.0022321428571428,2688,0,1,0.458481804410458,15,0
17248,1,0.0,0.000272034820457,0.000272034820457,3676,0,1,0.0,1,0
17251,1,0.0,0.0232558139534884,0.0,86,0,1,0.0,8,0
17254,2,0.439496986921513,0.0270935960591133,0.0,406,0,1,0.219748493460757,10,0
17255,2,0.91829583405449,0.0104166666666667,0.0104166666666667,288,0,1,0.459147917027245,12,0
17260,2,0.863120568566631,0.0029002320185614,0.0011600928074245,1724,0,1,0.431560284283315,19,0
17261,3,1.58496250072116,0.003584229390681,0.003584229390681,837,0,1,0.528320833573719,5,0
17262,1,0.0,0.0243055555555556,0.0104166666666667,288,1,1,0.0,8,0
17265,8,2.91071985491679,0.0393900889453621,0.0406607369758577,787,0,1,0.363839981864598,18,0
17266,1,0.0,0.0170940170940171,0.0256410256410256,117,0,1,0.0,2,0
17271,6,1.80911099501136,0.0216178521617852,0.0258019525801953,1434,0,1,0.301518499168559,36,0
17272,2,1.0,0.0179372197309417,0.0179372197309417,223,0,1,0.5,11,0
17274,3,0.16866093149667,0.242299794661191,0.0041067761806981,487,0,1,0.0562203104988901,3,1
17277,1,0.0,0.005181347150259,0.005181347150259,193,0,1,0.0,12,0
17279,4,1.80238930078471,0.0498301245753114,0.0079275198187995,883,0,1,0.450597325196179,19,1
17280,1,0.0,0.0093555093555093,0.0072765072765072,962,0,1,0.0,10,0
17283,1,0.0,0.0321931589537223,0.0060362173038229,497,0,1,0.0,10,0
17284,1,0.0,0.0526315789473684,0.0175438596491228,456,0,1,0.0,10,0
17285,6,2.25321190744497,0.0389273356401384,0.009515570934256,1156,0,1,0.375535317907495,19,0
17286,1,0.0,0.181818181818182,0.0,110,0,1,0.0,11,0
17287,2,0.772155143580481,0.067472306143001,0.0080563947633434,993,0,1,0.386077571790241,16,1
17291,8,2.18347607653145,0.202880400751409,0.0012523481527864,1597,0,1,0.272934509566431,19,0
17292,1,0.0,0.0001963864886095,0.0001963864886095,5092,0,1,0.0,1,0
17293,1,0.0,0.164556962025316,0.0506329113924051,158,0,1,0.0,2,0
17295,2,0.791858352567484,0.0563380281690141,0.0028169014084507,355,0,1,0.395929176283742,19,0
17300,3,0.333422262981405,0.126878130217028,0.003338898163606,599,1,1,0.111140754327135,15,1
17301,1,0.0,0.0029850746268656,0.0029850746268656,335,0,1,0.0,10,0
17304,1,0.0,0.0064516129032258,0.0032258064516129,310,0,1,0.0,2,0
17305,4,1.87599286878184,0.0374149659863946,0.0187074829931973,588,0,1,0.468998217195461,11,0
17306,1,0.0,0.0261437908496732,0.0457516339869281,153,0,1,0.0,9,0
17308,2,0.70246655129039,0.03125,0.0073529411764705,544,0,1,0.351233275645195,10,0
17309,1,0.0,0.013986013986014,0.013986013986014,143,1,1,0.0,9,0
17310,1,0.0,0.0002392916965781,0.0002392916965781,4179,0,1,0.0,4,0
17311,2,0.970950594454669,0.010752688172043,0.0161290322580645,186,0,1,0.485475297227334,12,0
17312,1,0.0,0.0027378507871321,0.000684462696783,1461,0,1,0.0,8,0
17313,1,0.0,0.0078740157480315,0.0,254,0,1,0.0,10,0
17314,1,0.0,0.0002969121140142,0.0002969121140142,3368,0,1,0.0,1,0
17315,2,0.978623994758997,0.0,0.0,0,0,1,0.489311997379499,21,0
17316,1,0.0,0.0028248587570621,0.0028248587570621,354,1,1,0.0,10,0
17317,1,0.0,0.0133333333333333,0.0133333333333333,75,0,1,0.0,2,0
17319,1,0.0,0.0175438596491228,0.0,285,0,1,0.0,10,0
17321,2,1.0,0.008695652173913,0.0260869565217391,230,0,1,0.5,10,0
17324,1,0.0,0.0212765957446809,0.0212765957446809,94,0,1,0.0,8,0
17327,2,0.991076059838222,0.0561009817671809,0.0070126227208976,713,0,1,0.495538029919111,10,0
17330,3,1.45914791702724,0.0099009900990099,0.0049504950495049,808,0,1,0.486382639009082,29,0
17335,5,1.31632305651774,0.217924528301887,0.0075471698113207,1060,0,1,0.263264611303547,12,0
17336,2,1.0,0.02,0.02,100,0,1,0.5,10,0
17338,1,0.0,0.0078740157480315,0.0078740157480315,635,0,1,0.0,4,0
17341,1,0.0,0.0014347202295552,0.0,697,0,1,0.0,11,0
17344,6,2.36860925836492,0.0785169029443839,0.0338058887677208,917,0,1,0.394768209727487,39,0
17345,2,0.823811633312317,0.122950819672131,0.0040983606557377,244,0,1,0.411905816656159,18,0
17347,3,1.40563906222957,0.0304449648711944,0.0070257611241217,427,0,1,0.468546354076522,11,0
17349,2,0.650022421648354,0.0043010752688172,0.0086021505376344,465,0,1,0.325011210824177,14,0
17352,7,2.45728248041854,0.178847807394669,0.0103181427343078,1163,0,1,0.351040354345506,17,0
17355,1,0.0,0.0063492063492063,0.0031746031746031,315,0,1,0.0,10,0
17357,3,0.289172951124788,0.10381861575179,0.0119331742243437,838,0,1,0.0963909837082628,11,1
17360,1,0.0,0.229357798165138,0.0,109,0,1,0.0,8,0
17361,7,2.57826808306119,0.0299032541776605,0.0180299032541777,2274,0,1,0.368324011865884,11,0
17362,2,0.843758206312166,0.193548387096774,0.0074441687344913,403,0,1,0.421879103156083,16,0
17365,1,0.0,0.0408163265306122,0.0408163265306122,98,0,1,0.0,11,0
17368,1,0.0,0.0,0.0056497175141242,354,1,1,0.0,10,0
17372,2,0.721928094887362,0.0324675324675325,0.0324675324675325,308,0,1,0.360964047443681,10,0
17373,4,1.92192809488736,0.0704225352112676,0.0,142,0,1,0.480482023721841,21,0
17375,1,0.0,0.0016116035455278,0.0016116035455278,1241,0,1,0.0,9,0
17376,2,0.856114627768572,0.0594142259414226,0.009205020920502,1195,0,1,0.428057313884286,16,0
17379,2,0.76420450650862,0.0018181818181818,0.0002272727272727,4400,0,1,0.38210225325431,15,0
17381,3,1.47843459966211,0.0507880910683012,0.0437828371278459,571,0,1,0.492811533220704,20,0
17382,1,0.0,0.0300751879699248,0.0075187969924812,266,0,1,0.0,7,0
17385,1,0.0,0.100917431192661,0.0,109,0,1,0.0,11,0
17387,3,0.803071727324102,0.0361842105263158,0.0032894736842105,912,0,1,0.267690575774701,20,0
17389,2,0.91829583405449,0.084192439862543,0.0240549828178694,582,0,1,0.459147917027245,10,0
17390,1,0.0,0.0003723008190618,0.0003723008190618,2686,0,1,0.0,1,0
17391,2,1.0,0.0054495912806539,0.0054495912806539,367,0,1,0.5,11,0
17392,1,0.0,0.000191717791411,0.000191717791411,5216,0,1,0.0,1,0
17396,1,0.0,0.223140495867769,0.0041322314049586,242,0,1,0.0,9,0
17400,2,1.0,0.0052770448548812,0.0026385224274406,758,0,1,0.5,9,0
17401,2,0.970950594454669,0.0043923865300146,0.0029282576866764,683,0,1,0.485475297227334,18,0
17402,7,2.20094985024271,0.037648272305312,0.0309437854564208,1939,0,1,0.31442140717753,26,0
17403,2,1.0,0.001477104874446,0.0,4062,0,1,0.5,10,0
17404,1,0.0,0.0289855072463768,0.0144927536231884,138,0,1,0.0,10,0
17405,2,0.309543429150325,0.0092127303182579,0.0209380234505863,1194,0,1,0.154771714575163,9,0
17406,1,0.0,0.0256410256410256,0.0,117,0,1,0.0,3,0
17409,1,0.0,0.0001951600312256,0.0001951600312256,5124,0,1,0.0,1,0
17412,4,1.5448255981159,0.0526315789473684,0.0103199174406605,969,0,1,0.386206399528975,21,0
17413,1,0.0,0.0,0.0021321961620469,469,0,1,0.0,6,0
17415,2,0.77062906936394,0.0761421319796954,0.0025380710659898,788,1,1,0.38531453468197,15,0
17416,1,0.0,0.000198491464867,0.000198491464867,5038,0,1,0.0,1,0
17417,1,0.0,0.0242825607064018,0.0022075055187638,453,0,1,0.0,8,0
17418,1,0.0,0.0030959752321981,0.0030959752321981,323,0,1,0.0,2,0
17419,4,1.78382098201881,0.156103286384977,0.0035211267605633,852,0,1,0.445955245504702,16,0
17421,3,1.58496250072116,0.0019493177387914,0.0019493177387914,1539,0,1,0.528320833573719,18,0
17422,1,0.0,0.0003818251240931,0.0003818251240931,2619,0,1,0.0,1,0
17423,1,0.0,0.120805369127517,0.0,149,0,1,0.0,2,0
17425,1,0.0,0.0236686390532544,0.0207100591715976,338,0,1,0.0,10,0
17427,1,0.0,0.10989010989011,0.043956043956044,91,0,1,0.0,10,0
17428,1,0.0,0.0002736726874657,0.0002736726874657,3654,0,1,0.0,1,0
17430,2,0.893571101654191,0.105820105820106,0.0476190476190476,189,0,1,0.446785550827095,18,0
17431,3,1.45914791702724,0.0,0.0098684210526315,608,0,1,0.486382639009082,4,0
17433,5,2.02719316737976,0.0328407224958949,0.0213464696223317,609,0,1,0.405438633475952,11,0
17434,1,0.0,0.019047619047619,0.0095238095238095,105,0,1,0.0,10,0
17441,1,0.0,0.0274725274725275,0.0,182,0,1,0.0,2,0
17443,1,0.0,0.0185185185185185,0.0185185185185185,54,0,1,0.0,12,0
17445,7,2.52459435979701,0.0549065420560748,0.014018691588785,856,0,1,0.360656337113859,18,0
17447,1,0.0,0.0010752688172043,0.0010752688172043,930,0,1,0.0,2,0
17448,1,0.0,0.0487804878048781,0.0487804878048781,41,0,1,0.0,11,0
17449,2,0.998845535995202,0.0554216867469879,0.0048192771084337,415,0,1,0.499422767997601,19,0
17451,3,1.36966505124352,0.0530973451327434,0.0209594783418724,2147,0,1,0.456555017081173,24,0
17452,1,0.0,0.0,0.0034482758620689,290,0,1,0.0,3,0
17454,4,1.61613754405991,0.199111769059956,0.0214655810510733,1351,0,1,0.404034386014977,22,0
17455,1,0.0,0.0166666666666667,0.0166666666666667,60,0,1,0.0,8,0
17457,2,0.0,0.0,0.0,0,0,1,0.0,11,0
17459,2,0.979868756651153,0.0164473684210526,0.0230263157894737,304,0,1,0.489934378325576,11,0
17461,2,0.854180205152168,0.0369733447979364,0.0,1163,0,1,0.427090102576084,3,1
17462,2,0.672294817075638,0.0147058823529412,0.0009191176470588,1088,0,1,0.336147408537819,16,1
17465,1,0.0,0.0036630036630036,0.0036630036630036,273,0,1,0.0,10,0
17467,1,0.0,0.0170212765957447,0.0,235,1,1,0.0,2,0
17469,3,1.50577669226612,0.0437601296596434,0.0470016207455429,617,0,1,0.501925564088706,12,1
17470,2,0.738284866143451,0.020109689213894,0.0018281535648994,1094,1,1,0.369142433071725,17,0
17471,1,0.0,0.0002757099531293,0.0005514199062586,3627,0,1,0.0,1,0
17473,4,1.09240187944943,0.0924137931034483,0.0041379310344827,2175,0,1,0.273100469862358,16,0
17474,2,1.0,0.0138888888888889,0.0138888888888889,144,0,1,0.5,10,0
17475,3,0.869133054109705,0.0824644549763033,0.0208530805687204,1055,0,1,0.289711018036568,14,0
17476,1,0.0,0.009009009009009,0.018018018018018,111,0,1,0.0,9,0
17477,4,1.94007152930909,0.0242085661080074,0.0167597765363128,537,0,1,0.485017882327272,13,0
17478,1,0.0,0.0806451612903226,0.0,62,0,1,0.0,8,0
17479,1,0.0,0.0001970443349753,0.0001970443349753,5075,0,1,0.0,1,0
17481,1,0.0,0.0120772946859903,0.002415458937198,414,0,1,0.0,9,0
17483,1,0.0,0.0333333333333333,0.0222222222222222,90,0,1,0.0,10,0
17484,1,0.0,0.22271714922049,0.0,449,0,1,0.0,5,0
17486,3,1.0154312795576,0.0194075587334014,0.0061287027579162,979,0,1,0.338477093185867,10,0
17488,1,0.0,0.0892857142857143,0.0178571428571429,56,1,1,0.0,10,0
17489,1,0.0,0.0001948178453146,0.0001948178453146,5133,0,1,0.0,1,0
17490,3,1.23644050169614,0.113513513513514,0.0162162162162162,185,0,1,0.412146833898715,13,0
17493,1,0.0,0.0020491803278688,0.0020491803278688,488,0,1,0.0,10,0
17495,2,0.503258334775646,0.0457142857142857,0.0057142857142857,175,0,1,0.251629167387823,11,0
17497,1,0.0,0.0158730158730159,0.0,63,0,1,0.0,10,0
17499,2,0.131106529582345,0.238341968911917,0.0466321243523316,193,0,1,0.0655532647911725,7,0
17500,1,0.0,0.0174825174825175,0.0104895104895105,286,0,1,0.0,10,0
17501,1,0.0,0.0072463768115942,0.0072463768115942,138,0,1,0.0,10,0
17503,1,0.0,0.0101010101010101,0.0101010101010101,99,0,1,0.0,8,0
17506,1,0.0,0.0466595970307529,0.0190880169671262,943,0,1,0.0,10,0
17508,1,0.0,0.0133333333333333,0.0,450,0,1,0.0,2,0
17513,3,1.21591438438153,0.0123203285420945,0.0123203285420945,1461,0,1,0.405304794793843,18,0
17514,3,0.530406077830604,0.0691244239631336,0.032258064516129,434,0,1,0.176802025943535,14,0
17515,2,1.0,0.0210526315789474,0.0210526315789474,190,0,1,0.5,10,0
17517,2,0.676941869780886,0.111344537815126,0.0063025210084033,476,0,1,0.338470934890443,17,0
17518,6,1.96159506518173,0.125690607734807,0.0290055248618785,724,0,1,0.326932510863622,16,0
17521,1,0.0,0.0217391304347826,0.0217391304347826,46,0,1,0.0,10,0
17525,1,0.0,0.000365363536719,0.000365363536719,2737,0,1,0.0,1,0
17531,1,0.0,0.0,0.0053191489361702,376,0,1,0.0,10,0
17532,1,0.0,0.0089153046062407,0.0074294205052005,673,0,1,0.0,10,0
17533,1,0.0,0.0303030303030303,0.0303030303030303,132,0,1,0.0,9,0
17536,1,0.0,0.0001963864886095,0.0001963864886095,5092,0,1,0.0,1,0
17540,1,0.0,0.0074626865671641,0.0074626865671641,134,0,1,0.0,11,0
17541,2,0.981940786864098,0.009685230024213,0.036319612590799,413,1,1,0.490970393432049,10,0
17543,3,1.5,0.0108991825613079,0.0108991825613079,367,0,1,0.5,11,0
17546,1,0.0,0.0005473453749315,0.0005473453749315,1827,0,1,0.0,1,0
17547,1,0.0,0.0001961938395134,0.0001961938395134,5097,0,1,0.0,1,0
17549,2,0.969905842593431,0.205426356589147,0.0135658914728682,516,0,1,0.484952921296716,20,0
17552,1,0.0,0.105670103092784,0.0051546391752577,388,0,1,0.0,6,0
17555,7,2.8073549220576,0.0967741935483871,0.0,434,0,1,0.401050703151086,9,0
17557,2,1.0,0.0062565172054223,0.0,4795,0,1,0.5,5,0
17558,1,0.0,0.0352941176470588,0.0,170,0,1,0.0,2,0
17559,3,1.49491884823395,0.0471204188481675,0.0104712041884817,191,0,1,0.49830628274465,17,0
17561,6,2.50325833477565,0.0214797136038186,0.0,419,0,1,0.417209722462608,11,0
17564,1,0.0,0.0494505494505494,0.0,182,0,1,0.0,5,0
17566,2,0.970950594454669,0.0041562759767248,0.0041562759767248,1203,1,1,0.485475297227334,9,0
17567,2,0.799048521044268,0.0319573901464714,0.0119840213049268,751,0,1,0.399524260522134,11,0
17568,2,0.566509506552905,0.0157894736842105,0.0039473684210526,760,0,1,0.283254753276453,10,0
17569,1,0.0,0.160714285714286,0.0357142857142857,112,0,1,0.0,10,0
17570,1,0.0,0.0172413793103448,0.0258620689655172,116,0,1,0.0,10,0
17573,2,0.964078764808229,0.0275482093663912,0.0220385674931129,363,0,1,0.482039382404114,8,0
17575,6,2.52164063634332,0.0053110773899848,0.0053110773899848,1318,0,1,0.420273439390553,19,0
17577,1,0.0,0.0210526315789474,0.0210526315789474,95,0,1,0.0,12,0
17579,1,0.0,0.0010060362173038,0.0010060362173038,994,0,1,0.0,10,0
17582,1,0.0,0.0055865921787709,0.0055865921787709,179,0,1,0.0,2,0
17585,1,0.0,0.0271739130434783,0.0217391304347826,552,0,1,0.0,10,0
17588,2,1.0,0.191304347826087,0.0347826086956522,115,0,1,0.5,11,0
17589,1,0.0,0.0,0.0005564830272676,1797,0,1,0.0,7,0
17593,1,0.0,0.0002862868594331,0.0002862868594331,3493,0,1,0.0,1,0
17595,6,1.96322482928785,0.153465346534653,0.0074257425742574,404,0,1,0.327204138214641,13,0
17597,6,2.51004739531607,0.0556368960468521,0.007320644216691,683,0,1,0.418341232552679,16,0
17598,3,1.52192809488736,0.0,0.0051387461459403,973,0,1,0.507309364962454,10,0
17601,5,1.52173790687559,0.0227586206896552,0.0027586206896551,1450,0,1,0.304347581375117,19,0
17602,1,0.0,0.0002718868950516,0.0002718868950516,3678,0,1,0.0,1,0
17603,4,1.72724860626392,0.0094043887147335,0.0109717868338558,638,0,1,0.43181215156598,11,0
17606,5,1.64784347798226,0.0664893617021277,0.0150709219858156,1128,0,1,0.329568695596452,18,0
17608,5,1.99721445828304,0.0674318507890961,0.0494978479196557,1394,0,1,0.399442891656608,23,0
17610,3,0.935348399956333,0.151898734177215,0.0077896786757546,1027,0,1,0.311782799985444,17,0
17611,1,0.0,0.0175438596491228,0.0175438596491228,114,0,1,0.0,10,0
17612,2,1.0,0.0069444444444444,0.0069444444444444,288,0,1,0.5,8,0
17614,1,0.0,0.0,0.0012481797378822,4807,0,1,0.0,9,0
17617,2,0.405020132624242,0.119221411192214,0.0012165450121654,822,0,1,0.202510066312121,17,0
17618,1,0.0,0.0037453183520599,0.0037453183520599,267,0,1,0.0,11,0
17620,3,1.53049305675748,0.0034411562284927,0.0027529249827942,1453,0,1,0.510164352252494,11,0
17622,1,0.0,0.0039318479685452,0.0026212319790301,763,0,1,0.0,8,0
17626,2,1.0,0.0022962112514351,0.0068886337543054,871,0,1,0.5,12,0
17627,1,0.0,0.00027555800496,0.00027555800496,3629,0,1,0.0,1,0
17628,1,0.0,0.0282131661442006,0.0,319,1,1,0.0,2,0
17629,1,0.0,0.0857142857142857,0.0,105,0,1,0.0,11,0
17631,4,2.0,0.0078277886497064,0.0078277886497064,511,0,1,0.5,17,0
17632,5,1.75213018431043,0.0804597701149425,0.0114942528735632,609,1,1,0.350426036862086,21,0
17633,2,0.970950594454669,0.0087719298245614,0.0058479532163742,342,1,1,0.485475297227334,10,0
17634,1,0.0,0.0,0.0352941176470588,85,0,1,0.0,10,0
17635,1,0.0,0.025,0.025,40,0,1,0.0,1,0
17637,1,0.0,0.0546875,0.0078125,128,1,1,0.0,8,0
17638,1,0.0,0.0035460992907801,0.0035460992907801,282,0,1,0.0,5,0
17639,1,0.0,0.0009049773755656,0.0009049773755656,1105,0,1,0.0,8,0
17643,4,1.50923742530175,0.105675146771037,0.0039138943248532,1022,0,1,0.377309356325437,17,0
17645,1,0.0,0.0033003300330033,0.0033003300330033,303,0,1,0.0,8,0
17648,7,1.97268770100002,0.119565217391304,0.0058528428093645,1196,1,1,0.281812528714288,19,0
17651,1,0.0,0.0740740740740741,0.0,108,0,1,0.0,8,0
17652,1,0.0,0.0142857142857143,0.0,140,0,1,0.0,9,0
17654,1,0.0,0.0021344717182497,0.0021344717182497,937,0,1,0.0,4,0
17655,2,0.710676853856123,0.186111111111111,0.0138888888888889,360,0,1,0.355338426928062,17,0
17656,1,0.0,0.0001970831690973,0.0001970831690973,5074,0,1,0.0,1,0
17659,1,0.0,0.0004037956793862,0.0004037956793862,4953,0,1,0.0,1,0
17662,3,0.919256772760633,0.114241001564945,0.001564945226917,639,0,1,0.306418924253544,17,0
17663,7,2.36995078161228,0.156573116691285,0.0022156573116691,1354,0,1,0.338564397373182,26,0
17666,2,0.979868756651153,0.0181818181818182,0.0016528925619834,605,0,1,0.489934378325576,10,1
17667,1,0.0,0.0261780104712042,0.0261780104712042,191,0,1,0.0,10,0
17669,1,0.0,0.0045543266102797,0.0006506180871828,1537,0,1,0.0,8,0
17670,1,0.0,0.0192307692307692,0.0192307692307692,52,0,1,0.0,2,0
17673,4,2.0,0.0072463768115942,0.0072463768115942,552,0,1,0.5,18,0
17674,4,1.64940037623813,0.0226364846870839,0.0079893475366178,751,0,1,0.412350094059534,10,0
17675,4,1.94182506355398,0.0302474793767186,0.0119156736938588,1091,0,1,0.485456265888494,23,1
17679,2,0.840358671609117,0.122549019607843,0.0049019607843137,204,0,1,0.420179335804559,19,0
17680,4,1.75274488537352,0.0683585755218993,0.0122799836266885,2443,0,1,0.438186221343381,9,0
17681,7,2.80247615118148,0.0273069679849341,0.0,1062,0,1,0.400353735883068,8,0
17683,1,0.0,0.0108695652173913,0.0108695652173913,460,0,1,0.0,11,0
17684,1,0.0,0.0185185185185185,0.0067340067340067,594,0,1,0.0,10,0
17690,1,0.0,0.0136674259681093,0.0,439,0,1,0.0,2,0
17691,1,0.0,0.0303030303030303,0.0303030303030303,99,0,1,0.0,10,0
17695,1,0.0,0.0606060606060606,0.0242424242424242,165,0,1,0.0,10,0
17696,2,0.863120568566631,0.0150375939849624,0.0112781954887218,266,0,1,0.431560284283315,9,0
17697,1,0.0,0.102739726027397,0.0,146,0,1,0.0,2,0
17699,1,0.0,0.0003734129947722,0.0003734129947722,2678,0,1,0.0,1,0
17700,1,0.0,0.0145228215767635,0.0082987551867219,482,0,1,0.0,9,0
17701,2,0.995727452084926,0.0188235294117647,0.0015686274509803,1275,0,1,0.497863726042463,15,0
17703,2,0.91829583405449,0.0461538461538462,0.0,130,0,1,0.459147917027245,12,0
17705,1,0.0,0.0003095017022593,0.0003095017022593,3231,0,1,0.0,8,0
17706,3,1.12812432980306,0.160320641282565,0.0100200400801603,499,0,1,0.376041443267686,17,0
17711,1,0.0,0.0777777777777778,0.0,90,0,1,0.0,9,0
17715,2,0.868721246339405,0.239709443099274,0.0024213075060532,413,0,1,0.434360623169702,14,0
17719,3,1.57862392080859,0.121718377088305,0.0071599045346062,1257,0,1,0.526207973602862,25,1
17720,1,0.0,0.0316455696202532,0.0126582278481013,158,1,1,0.0,10,0
17724,1,0.0,0.0066666666666666,0.0066666666666666,150,0,1,0.0,2,0
17726,1,0.0,0.0066225165562913,0.0022075055187638,453,1,1,0.0,10,0
17729,1,0.0,0.0007328691828508,0.0007328691828508,2729,0,1,0.0,1,0
17730,1,0.0,0.0258620689655172,0.0,116,0,1,0.0,10,0
17732,2,0.91829583405449,0.0071174377224199,0.0142348754448399,281,0,1,0.459147917027245,21,0
17733,2,0.960595213713653,0.18895800933126,0.0015552099533437,1286,0,1,0.480297606856826,14,0
17734,1,0.0,0.0001955034213098,0.0001955034213098,5115,0,1,0.0,1,0
17735,1,0.0,0.0080645161290322,0.0,124,0,1,0.0,2,0
17736,1,0.0,0.0339943342776204,0.0075542965061378,1059,0,1,0.0,10,0
17737,1,0.0,0.0105263157894737,0.0105263157894737,95,0,1,0.0,12,0
